condition	mean_nuclear_wapl_fluorescence	normalised_wapl_fluorescence	figure_panel	mean_nuclear_sororin_fluorescence	normalised_sororin_fluorescence	mean_nuclear_smc4_fluorescence	normalised_smc4_fluorescence	mean_nuclear_nipbl_fluorescence	normalised_nipbl_fluorescence	mean_halo-tmr_fluorescence
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	43.0031878468259	0.956722					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	40.397957253641	0.894663					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	19.8275253364346	0.404658					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	36.7003107328817	0.806582					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	42.1220791607058	0.935733					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	38.932253960561	0.859749					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	47.0647112008736	1.053471					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	34.6345372369674	0.757373					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	51.7371794871795	1.164773					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	36.5489271134123	0.802976					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	47.8088874514877	1.071198					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	50.3606618858747	1.131983					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	43.7305615417007	0.974049					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	44.2574842512859	0.9866					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	43.8939535204945	0.977941					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	34.0792305460173	0.744146					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	46.2112036247708	1.03314					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	42.3681493392656	0.941595					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	42.2310413114615	0.938329					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	42.3190490195148	0.940425					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	56.5503283036486	1.279427					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	35.8070712638047	0.785304					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	42.4097305552525	0.942585					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	47.4893857664869	1.063587					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	44.8338153743188	1.000329					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	24.8844363025723	0.525118					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	27.7928593058299	0.594399					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	39.9132472123065	0.883117					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	41.1464286847869	0.912492					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	51.5653060209815	1.160679					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	50.8287100197059	1.143133					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	35.6305982347172	0.7811					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	47.8617903365983	1.072458					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	56.5163624108296	1.278617					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	50.718294717746	1.140502					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	44.5773606217895	0.99422					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	38.6000329760923	0.851835					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	48.1979091142971	1.080465					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	43.5363640732375	0.969423					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	42.378906295363	0.941851					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	35.5565469341646	0.779337					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	41.5870824916855	0.922989					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	54.3744051274179	1.227594					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	45.5188357741549	1.016647					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	49.804465480786	1.118734					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	54.2102106255894	1.223683					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	43.0595532431793	0.958065					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	41.8897895457267	0.9302					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	39.1676037144997	0.865355					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	38.8008977378783	0.85662					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	43.0696831189692	0.958306					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	35.0759157998602	0.767887					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	53.7099407001212	1.211766					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	43.9949230113584	0.980346					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	29.7515186246418	0.641056					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	55.9339413530363	1.264744					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	40.612995905619	0.899786					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	41.8060766576811	0.928206					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	49.7344177980964	1.117066					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	52.4474949588956	1.181694					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	49.4365310691505	1.10997					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	41.4631131875133	0.920036					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	41.4246093850219	0.919119					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	37.1768712061052	0.817934					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	32.6830685564226	0.710888					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	40.2697791762338	0.89161					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	49.1789901810847	1.103835					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	42.9068339444273	0.954427					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	47.4854322766571	1.063493					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	44.5676620483008	0.993989					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	48.9684415446153	1.098819					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	29.4448450975089	0.63375					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	44.9010372311388	1.00193					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	54.2592367411842	1.224851					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	42.0363264464776	0.93369					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	53.7576034881843	1.212901					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	51.2226744348117	1.152517					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	34.9587084148728	0.765095					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	47.9887314709528	1.075482					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	33.7498191720206	0.736299					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	37.2040816326531	0.818582					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	40.1723565982125	0.889289					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	43.7971098126909	0.975634					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	33.8169402024219	0.737898					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	49.3043067525947	1.10682					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	31.2699933986944	0.677227					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	47.674012321946	1.067985					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	44.7260107965187	0.997761					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	35.1596906083656	0.769883					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	47.0283814412373	1.052606					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	46.3061577089445	1.035402					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	39.4250863720713	0.871488					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	27.8916053545882	0.596751					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	52.7526738943283	1.188963					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	45.0134480639213	1.004608					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	62.9825987092586	1.432649					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	37.5851334951456	0.827659					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	44.5412428501178	0.99336					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	46.6219149745589	1.042923					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	53.4493524858589	1.205559					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	44.8159581979946	0.999904					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	46.1457992454463	1.031582					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	41.8696525742989	0.92972					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	52.5892443313491	1.18507					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	40.1184973916435	0.888006					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	47.7009869954925	1.068628					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	42.7420215325808	0.950501					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	45.5295024164119	1.016901					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	67.5900251372544	1.542402					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	58.4664484934253	1.32507					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	51.0557089318342	1.14854					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	52.4815390378932	1.182505					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	38.3651256661726	0.846239					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	43.5688014827018	0.970195					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	44.652943322077	0.996021					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	39.4359326649338	0.871747					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	32.7104553762805	0.71154					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	43.5673350406571	0.97016					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	49.2989330677004	1.106692					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	43.1147732882025	0.95938					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	53.6226249022019	1.209686					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	34.4134194550332	0.752106					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	33.7270882429955	0.735757					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	40.7352506219879	0.902698					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	43.7532277792878	0.974589					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	42.9110567728539	0.954527					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	41.5848815491989	0.922937					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	43.9451240523777	0.97916					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	46.1567270992366	1.031842					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	45.5849426696474	1.018222					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	43.3426755273042	0.964809					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	42.6688328128956	0.948757					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	45.6032262329763	1.018657					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	56.26846329761	1.272712					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	49.7599143124916	1.117673					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	43.8598270960707	0.977128					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	45.9937592130822	1.02796					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	64.1033818341527	1.459347					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	60.6923517169615	1.378093					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	48.0537681122384	1.077031					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	42.8462473584948	0.952984					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	38.0739407093178	0.839303					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	43.4377922619818	0.967075					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	44.0129899554414	0.980776					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	36.0039725628327	0.789995					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	42.5359022581824	0.945591					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	24.2537958047725	0.510095					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	46.1061501808877	1.030637					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	41.0432008600442	0.910033					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	35.0719189584985	0.767792					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	34.4020211314529	0.751835					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	43.4695555104526	0.967831					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	46.2355797870963	1.03372					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	52.1513943406475	1.17464					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	34.932362330407	0.764468					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	35.173634729711	0.770215					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	45.1753185592569	1.008464					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	45.6414486667403	1.019568					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	39.4851058455807	0.872918					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	49.3740594687698	1.108482					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	50.3512316230163	1.131759					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	53.4326206043471	1.20516					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	20.0379627692951	0.40967					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	44.2749240020414	0.987016					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	30.5862440936508	0.66094					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	40.2203401238446	0.890432					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	40.2303293626687	0.89067					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	28.5054895253132	0.611374					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	41.169184148089	0.913034					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	36.6917107442432	0.806377					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	40.0907652832445	0.887346					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	34.4710198941037	0.753478					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	49.2316819128702	1.10509					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	43.3650967549866	0.965343					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	35.6375288387593	0.781266					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	44.8740415335463	1.001287					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	37.9404643118473	0.836123					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	41.5534758165269	0.922189					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	57.2115762287805	1.295178					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	37.38172177341	0.822814					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	47.9849109487462	1.075391					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	57.9242194690265	1.312154					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	33.6563501059583	0.734072					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	57.4064013286909	1.299819					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	44.2362689946547	0.986095					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	49.5494882514055	1.112661					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	47.436992041396	1.062339					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	56.4994040205178	1.278214					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	46.2982230361827	1.035213					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	49.7479122485413	1.117387					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	49.5494007989348	1.112658					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	49.0255243654677	1.100179					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	46.3339146031588	1.036063					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	28.9539785268843	0.622058					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	34.8133018531718	0.761632					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	53.2156150603669	1.199991					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	18.9047600889736	0.382677					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	40.9069085991209	0.906787					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	37.2389338101902	0.819412					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	62.7585651446627	1.427312					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	44.9694846917171	1.003561					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	43.3750971195074	0.965581					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	39.3345440054651	0.869332					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	45.8029819066068	1.023415					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	52.1912755630949	1.17559					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	39.2443341714819	0.867183					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	29.5551902718895	0.636379					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	51.7713639725894	1.165588					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	32.6550217243891	0.71022					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	48.7485283607303	1.093581					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	38.3938207136641	0.846923					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	11.8569781684559	0.214792					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	40.648208898199	0.900624					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	49.1478316050983	1.103093					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	42.8377601425217	0.952781					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	53.5691234937917	1.208412					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	56.5054682364191	1.278358					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	44.4966059043761	0.992296					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	53.3632878365666	1.203509					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	31.2723259450014	0.677283					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	53.8606998043864	1.215357					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	48.8655745904714	1.096369					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	37.0238857381441	0.81429					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	28.293374639348	0.606321					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	50.3824179635008	1.132502					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	30.9267531593122	0.669051					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	46.7305850537564	1.045512					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	37.607407127756	0.82819					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	11.5350251058383	0.207123					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	39.6535952890227	0.876932					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	47.8761162526384	1.072799					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	42.7934781123153	0.951726					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	52.7111717290868	1.187975					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	56.7946368845069	1.285246					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	43.6271868992871	0.971586					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	51.9470986153684	1.169774					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	30.0982979885319	0.649316					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	50.7934052234619	1.142292					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	47.3022965161693	1.05913					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	44.0121284838672	0.980756					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	44.0243418000464	0.981047					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	54.2940014554528	1.225679					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	49.1246041184202	1.102539					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	56.2395694942094	1.272024					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	44.2350290794839	0.986065					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	45.207619047619	1.009233					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	11.4568082415301	0.20526					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	51.4932953034859	1.158964					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	52.3328173374613	1.178962					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	33.9227135364202	0.740417					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	46.0888609697408	1.030225					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	40.2927313747609	0.892157					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	49.4358191992687	1.109953					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	42.1401710309662	0.936164					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	69.8293223595212	1.595744					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	55.46918767507	1.253673					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	53.5446368884837	1.207828					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	36.0521416856589	0.791142					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	58.9114910161666	1.335672					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	44.8543559338242	1.000818					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	23.0417467517491	0.481223					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	51.0399920130074	1.148166					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	38.6124854700855	0.852132					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	41.1366854688348	0.91226					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	23.0032945344916	0.480307					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	47.6858841948768	1.068268					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	50.5783281496966	1.137168					
wapl_depleted_ctrl_sirna			Appendix Fig. S2c	37.75556908475	0.831719					
